,AcresBurned,Counties,CountyIds,Latitude,Longitude,ArchiveYear
1363,10.0,Tehama,52,39.80827,-122.3307,2018
1364,10.0,Riverside,33,33.45014,-117.22215,2018
1365,10.0,Riverside,33,33.53924,-116.10231,2018
1366,0.0,Butte,4,39.71217,-121.77385,2018
1367,0.0,Humboldt,12,40.70258,-123.55012,2018
1368,0.0,Santa Barbara,"42,56",0.0,0.0,2018
1369,0.0,Ventura,"42,56",0.0,0.0,2018
1370,1806.0,Ventura,56,34.282179,-118.803389,2019
1371,1300.0,Mariposa,22,37.536069,-120.177018,2019
1372,1011.0,Riverside,33,33.9925,-117.059167,2019
1373,605.0,Tehama,52,40.00171,-122.25421,2019
1374,494.0,Riverside,33,34.01778,-117.4625,2019
1375,355.0,Placer,31,38.838992,-121.325842,2019
1376,289.0,Monterey,"27,40",35.79069,-120.73102,2019
1377,289.0,San Luis Obispo,"27,40",35.79069,-120.73102,2019
1378,149.0,Mariposa,22,37.241427,-120.027731,2019
1379,137.0,Fresno,10,36.319291,-120.460189,2019
1380,107.0,Lassen,18,40.900458,-121.320838,2019
1381,75.0,Riverside,33,33.8615,-116.897333,2019
1382,40.0,Contra Costa,7,37.828267,-122.103867,2019
1383,37.0,San Diego,37,33.259861,-117.027333,2019
1384,35.0,Alameda,1,37.62782,-121.68598,2019
1385,35.0,Stanislaus,50,37.420988,-121.371276,2019
1386,30.0,Shasta,45,40.463936,-122.435492,2019
1387,27.0,Calaveras,5,38.115224,-120.78068,2019
1388,26.0,San Bernardino,36,34.202883,-116.4449,2019
1389,25.0,San Diego,37,32.794768,-116.839743,2019
1390,22.0,El Dorado,9,38.538467,-120.965105,2019
1391,22.0,Alameda,1,37.093243,-121.586846,2019
1392,15.0,Contra Costa,7,38.045866,-122.245186,2019
1393,12.0,Riverside,33,33.463991,-116.914799,2019
1394,10.0,Mendocino,23,39.613783,-123.458782,2019
1395,10.0,Santa Cruz,44,37.178353,-122.07743,2019
1396,77758.0,Sonoma,49,38.792458,-122.780053,2019
1397,54612.0,Plumas,32,40.061389,-120.680556,2019
1398,14217.0,Modoc,25,41.79591,-121.260305,2019
1399,10296.0,Inyo,14,37.034,-118.345,2019
1400,9999.0,Ventura,56,34.302212,-118.997115,2019
1401,8838.0,Tehama,52,40.12,-122.64,2019
1402,8799.0,Los Angeles,19,34.32988,-118.48161,2019
1403,5737.0,Modoc,25,41.748,-121.056,2019
1404,5563.0,Mariposa,22,37.604638,-119.96606,2019
1405,5332.0,Tehama,52,40.109,-122.789,2019
1406,4840.0,Mono,26,37.826,-118.872,2019
1407,4615.0,Los Angeles,19,34.472778,-118.368056,2019
1408,3435.0,El Dorado,9,38.724,-120.145,2019
1409,3380.0,Lassen,18,40.593,-120.581,2019
1410,3126.0,Santa Barbara,42,34.5025,-119.785,2019
1411,2546.0,Monterey,27,36.28426,-120.94771,2019
1412,2534.0,Tehama,52,40.036379,-122.637837,2019
1413,2512.0,Yolo,57,38.88978,-122.23922,2019
1414,2500.0,Kern,15,35.72057,-119.62762,2019
1415,2438.0,Lassen,18,39.892222,-120.029722,2019
1416,2422.0,Stanislaus,50,37.46577,-121.28312,2019
1417,1975.0,Inyo,14,36.284,-118.228,2019
1418,1926.0,Riverside,33,33.528469,-117.273157,2019
1419,1872.0,Siskiyou,47,41.862237,-122.662258,2019
1420,1764.0,San Luis Obispo,40,35.66318,-120.41128,2019
1421,1507.0,Mexico,62,32.573437,-116.658735,2019
1422,1350.0,Sutter,51,39.28926,-121.85906,2019
1423,1301.0,State of Oregon,61,42.033,-122.175,2019
1424,1165.0,State of Nevada,59,39.631945,-119.769881,2019
1425,1127.0,San Luis Obispo,40,35.343761,-119.913717,2019
1426,1020.0,Lassen,18,40.943799,-120.275298,2019
1427,974.0,San Luis Obispo,40,35.63111111,-120.26916667,2019
1428,835.0,San Luis Obispo,40,35.30759,-119.96498,2019
1429,757.0,Contra Costa,7,37.908362,-121.872941,2019
1430,756.0,Tulare,54,36.40193,-119.030621,2019
1431,745.0,Los Angeles,19,34.098191,-118.478717,2019
1432,703.0,Mendocino,23,39.22431,-123.12887,2019
1433,604.0,Placer,31,38.751648,-121.432636,2019
1434,600.0,Shasta,45,40.715556,-122.241944,2019
1435,600.0,Stanislaus,50,37.25988,-121.09375,2019
1436,526.0,Napa,28,38.165873,-122.211671,2019
1437,525.0,Riverside,33,33.919507,-117.103765,2019
1438,520.0,Riverside,33,33.4853,-117.043723,2019
1439,496.0,Butte,4,39.45296,-121.412619,2019
1440,448.0,San Diego,37,32.575556,-117.026667,2019
1441,448.0,Kern,15,35.60989,-118.41204,2019
1442,423.0,Mariposa,22,37.532028,-120.208019,2019
1443,420.0,Santa Barbara,42,34.484722,-120.190833,2019
1444,381.0,Tulare,54,36.151,-118.185,2019
1445,350.0,Riverside,33,33.975405,-117.207068,2019
1446,328.0,Riverside,33,33.985972,-117.414111,2019
1447,316.0,Monterey,27,35.908333,-120.984167,2019
1448,300.0,Butte,4,39.622137,-121.693472,2019
1449,283.0,San Joaquin,39,37.63206,-121.538382,2019
1450,280.0,Trinity,53,41.150392,-122.634108,2019
1451,280.0,Monterey,27,36.008889,-121.466944,2019
1452,279.0,Ventura,56,34.71011,-119.3547,2019
1453,263.0,Lassen,18,40.679318,-120.392768,2019
1454,260.0,Lassen,18,44.734,-120.606,2019
1455,257.0,Tulare,54,36.18479,-118.99229,2019
1456,250.0,Riverside,33,33.9369,-117.3063,2019
1457,244.0,Trinity,53,40.062304,-123.222196,2019
1458,244.0,Mariposa,22,37.524378,-120.296551,2019
1459,240.0,Alameda,1,37.708743,-121.841879,2019
1460,227.0,Siskiyou,47,41.4929742,-123.2129356,2019
1461,225.0,Mendocino,23,39.005262,-123.195306,2019
1462,220.0,San Luis Obispo,40,35.214364,-120.455883,2019
1463,214.0,Riverside,33,33.911,-116.980528,2019
1464,213.0,Madera,20,37.016944,-119.934167,2019
1465,210.0,Merced,24,37.312877,-120.242411,2019
1466,210.0,Santa Clara,43,37.21638,-121.70768,2019
1467,208.0,Kern,15,34.9008333,-118.9183333,2019
1468,207.0,Siskiyou,47,39.28926,-121.85906,2019
1469,202.0,Stanislaus,50,37.944751,-120.84372,2019
1470,200.0,San Bernardino,36,34.183,-117.285,2019
1471,200.0,Contra Costa,7,37.99136,-121.64118,2019
1472,200.0,Ventura,56,34.23955,-119.20187,2019
1473,200.0,San Diego,37,32.787656,-116.806941,2019
1474,200.0,Santa Barbara,42,34.630919,-120.187368,2019
1475,193.0,Lassen,18,40.072739,-120.158273,2019
1476,190.0,Stanislaus,50,37.32585,-121.110146,2019
1477,190.0,Monterey,27,35.95191,-120.8092,2019
1478,183.0,Solano,48,38.158333,-122.118889,2019
1479,172.0,Kern,15,35.03855,-119.19454,2019
1480,167.0,Riverside,33,33.635,-116.801111,2019
1481,167.0,San Benito,35,36.600167,-120.8405,2019
1482,161.0,Kings,16,35.81778,-120.09715,2019
1483,156.0,Shasta,45,40.484329,-122.159393,2019
1484,156.0,Los Angeles,19,34.677864,-118.752395,2019
1485,156.0,San Bernardino,36,33.997528,-117.769766,2019
1486,155.0,Tulare,54,36.28001,-119.10974,2019
1487,150.0,Contra Costa,7,38.03545,-122.2241,2019
1488,150.0,San Diego,37,32.767649,-116.796032,2019
1489,148.0,Placer,31,38.73817,-121.39419,2019
1490,145.0,San Bernardino,36,34.183624,-117.274276,2019
1491,144.0,Santa Clara,43,37.45899,-121.22093,2019
1492,140.0,Solano,48,38.07205,-122.22463,2019
1493,139.0,Alameda,1,37.71734,-121.55867,2019
1494,131.0,Lassen,18,40.562,-120.544,2019
1495,131.0,Ventura,56,34.366111,-118.96,2019
1496,130.0,Lassen,18,40.886677,-120.336977,2019
1497,130.0,Mendocino,23,39.831762,-123.846013,2019
1498,130.0,Riverside,33,33.650237,-116.172534,2019
1499,128.0,Santa Clara,43,37.467744,-121.842751,2019
1500,128.0,Modoc,25,41.909,-120.306,2019
1501,121.0,Fresno,10,36.66909,-119.3046,2019
1502,120.0,San Diego,37,33.39684,-117.29665,2019
1503,120.0,San Luis Obispo,40,35.57376,-120.11738,2019
1504,115.0,Kern,15,35.65189,-118.92545,2019
1505,105.0,Los Angeles,19,34.675542,-118.342239,2019
1506,103.0,Modoc,25,41.43783,-120.23976,2019
1507,100.0,Santa Barbara,42,34.665699,-119.94974,2019
1508,100.0,San Diego,37,32.566389,-116.7525,2019
1509,98.0,Riverside,33,33.900994,-117.170588,2019
1510,97.0,San Diego,37,33.055124,-116.742508,2019
1511,96.0,Riverside,33,33.8128372,-117.1228851,2019
1512,95.0,San Luis Obispo,40,35.004722,-120.435278,2019
1513,94.0,Riverside,33,33.740219,-117.333728,2019
1514,91.0,Ventura,56,34.156389,-118.950833,2019
1515,91.0,Siskiyou,47,41.749667,-123.000833,2019
1516,90.0,San Joaquin,39,37.962557,-121.468074,2019
1517,90.0,Shasta,45,40.41404,-122.66779,2019
1518,85.0,El Dorado,9,38.898915,-120.946657,2019
1519,84.0,Sacramento,34,38.3525,-121.123611,2019
1520,83.0,Tuolumne,55,37.838333,-120.625556,2019
1521,83.0,Siskiyou,47,41.834366,-122.656569,2019
1522,81.0,Solano,48,38.455,-121.969167,2019
1523,81.0,San Bernardino,36,34.42386,-117.10318,2019
1524,81.0,Riverside,33,33.514658,-116.7884,2019
1525,80.0,Butte,4,39.551423,-121.800538,2019
1526,80.0,Riverside,33,33.77777348,-117.487578,2019
1527,80.0,San Diego,37,32.57394,-116.760465,2019
1528,80.0,Santa Clara,43,37.433192,-121.807258,2019
1529,80.0,Riverside,33,33.56938,-116.07896,2019
1530,80.0,Yuba,58,39.24678,-121.32399,2019
1531,80.0,Yuba,58,39.24678,-121.32399,2019
1532,75.0,Lake,17,39.100408,-122.496548,2019
1533,74.0,Santa Clara,43,37.18904,-121.694968,2019
1534,70.0,Yuba,58,39.15641,-121.56363,2019
1535,68.0,Tehama,52,39.847708,-122.1604,2019
1536,67.0,Marin,21,37.896231,-122.636471,2019
1537,67.0,Calaveras,5,38.20177,-120.827386,2019
1538,66.0,Monterey,27,35.906482,-120.992914,2019
1539,65.0,Placer,31,39.11536,-120.76088,2019
1540,64.0,Napa,28,38.481258,-122.143942,2019
1541,63.0,Glenn,11,41.70611111,-123.4375,2019
1542,63.0,Tehama,52,39.98097,-122.30737,2019
1543,62.0,San Mateo,41,37.166674,-122.361112,2019
1544,60.0,Santa Clara,43,37.219717,-121.761974,2019
1545,58.0,Butte,4,39.470333,-121.412333,2019
1546,58.0,Contra Costa,7,37.968494,-121.678172,2019
1547,55.0,Lassen,18,40.387772,-120.304341,2019
1548,55.0,Riverside,33,33.57039,-116.1466,2019
1549,53.0,Lake,17,38.955024,-122.833831,2019
1550,52.0,San Luis Obispo,40,35.189783,-120.1755,2019
1551,52.0,San Diego,37,32.87833333,-116.88,2019
1552,50.0,San Diego,37,32.564583,-116.834583,2019
1553,50.0,Contra Costa,7,37.97911,-122.11092,2019
1554,50.0,Sacramento,34,38.622058,-121.114095,2019
1555,50.0,Napa,28,38.63047,-122.47282,2019
1556,50.0,Butte,4,39.85484,-121.905,2019
1557,47.0,Santa Clara,43,37.32555556,-121.76444444,2019
1558,47.0,Tulare,54,35.89593,-118.94106,2019
1559,46.0,Shasta,45,40.46968,-122.54364,2019
1560,46.0,Tehama,52,39.97083,-122.48277,2019
1561,45.0,Riverside,33,33.69078,-114.57265,2019
1562,44.0,San Joaquin,39,38.017138,-120.945044,2019
1563,43.0,Monterey,27,35.97059,-120.88241,2019
1564,42.0,Los Angeles,19,34.055768,-118.554091,2019
1565,42.0,Shasta,45,40.4988,-122.19911,2019
1566,38.0,Yuba,58,39.06066,-121.35014,2019
1567,35.0,Santa Clara,43,37.034183,-121.45597,2019
1568,35.0,El Dorado,9,38.652475,-120.826165,2019
1569,35.0,Siskiyou,47,41.838,-122.845,2019
1570,35.0,Santa Clara,43,37.44422,-121.84082,2019
1571,34.0,Riverside,33,33.854597,-117.270144,2019
1572,34.0,Riverside,33,33.4506,-116.857817,2019
1573,33.0,Yolo,57,39.171091,-121.423281,2019
1574,33.0,Tulare,54,36.23012,-118.85712,2019
1575,30.0,San Luis Obispo,40,35.709176,-120.312856,2019
1576,30.0,Solano,48,38.07944444,-122.25611111,2019
1577,30.0,Shasta,45,40.55924,-122.25409,2019
1578,30.0,Shasta,45,40.41741,-122.767256,2019
1579,30.0,Alameda,1,37.75427,-121.57382,2019
1580,30.0,Riverside,33,0.0,0.0,2019
1581,30.0,Humboldt,12,40.61805556,-123.67555556,2019
1582,29.0,Santa Clara,43,37.066483,-121.219163,2019
1583,29.0,Kern,15,35.287373,-118.623651,2019
1584,28.0,Lake,17,38.910498,-122.642572,2019
1585,28.0,San Diego,37,32.62305556,-116.91416667,2019
1586,27.0,Placer,31,38.75263,-121.39259,2019
1587,26.0,Riverside,33,33.81678,-117.18194,2019
1588,25.0,Lake,17,38.88913,-122.604425,2019
1589,25.0,Fresno,10,36.154184,-120.634179,2019
1590,25.0,Mexico,"62,37",32.557546,-116.873955,2019
1591,25.0,San Diego,"62,37",32.557546,-116.873955,2019
1592,25.0,Alameda,1,37.469,-121.3697,2019
1593,25.0,Tulare,54,36.14246,-118.80582,2019
1594,24.0,Contra Costa,7,37.99837,-122.16201,2019
1595,24.0,Solano,48,38.21416,-122.12214,2019
1596,23.0,Contra Costa,7,38.02503,-121.9763,2019
1597,22.0,San Diego,37,32.557566,-116.8663,2019
1598,21.0,Tuolumne,55,37.949747,-120.420058,2019
1599,20.0,Colusa,6,39.088333,-122.309167,2019
1600,20.0,Riverside,33,33.909792,-117.004667,2019
1601,20.0,Lake,17,38.99174,-122.7751,2019
1602,20.0,Riverside,33,33.69055556,-116.953889,2019
1603,20.0,Riverside,33,33.80493,-117.15738,2019
1604,19.0,Riverside,33,33.849906,-117.461363,2019
1605,19.0,Riverside,33,33.703546,-117.033598,2019
1606,19.0,Alameda,1,37.718636,-121.657011,2019
1607,18.0,Stanislaus,50,37.429506,-121.336465,2019
1608,17.0,San Benito,35,36.732866,-121.39478,2019
1609,17.0,Santa Clara,43,37.494136,-121.534827,2019
1610,17.0,Butte,4,39.76242,-121.73659,2019
1611,17.0,Siskiyou,47,41.64895,-122.35962,2019
1612,16.0,Shasta,45,40.612556,-122.039167,2019
1613,16.0,El Dorado,9,38.703889,-120.890556,2019
1614,15.0,Siskiyou,47,41.512917,-122.740333,2019
1615,15.0,San Bernardino,36,34.353667,-117.343833,2019
1616,15.0,San Diego,37,33.30267,-116.97772,2019
1617,13.0,El Dorado,9,38.757636,-120.75664,2019
1618,12.0,Alameda,1,37.606,-121.853,2019
1619,12.0,Butte,4,39.32889,-121.23431,2019
1620,11.0,San Bernardino,36,34.033117,-117.21545,2019
1621,11.0,Tehama,52,40.314187,-122.070055,2019
1622,11.0,Stanislaus,50,37.492002,-120.401028,2019
1623,11.0,Alameda,1,37.545167,-121.596667,2019
1624,10.0,San Diego,37,32.762706,-117.097441,2019
1625,10.0,Tehama,52,39.847708,-122.160416,2019
1626,10.0,Amador,3,38.332083,-120.67131,2019
1627,10.0,Riverside,33,33.496633,-116.631106,2019
1628,10.0,Butte,4,39.423833,-121.579738,2019
1629,10.0,Siskiyou,47,41.94622,-122.40157,2019
1630,10.0,Butte,4,39.83958,-121.957,2019
1631,9.0,Riverside,33,33.827979,-117.499619,2019
1632,2.0,Nevada,29,39.40972222,-121.00055556,2019
1633,,Yolo,57,38.734634,-121.729691,2019
1634,,San Diego,37,33.351145,-117.403719,2019
1635,,Riverside,33,33.45148,-116.05898,2019
